"3";"NFQ Level 7";"Female";"Health and Welfare";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Health and Welfare";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Services";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Female";"Services";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Services";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Services";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Education";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Male";"Education";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Education";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Education";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Arts and Humanities";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Male";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Male";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Business, Administration and Law";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Male";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Male";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Information and Communication Technologies";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Male";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Male";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Health and Welfare";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Male";"Health and Welfare";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Health and Welfare";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Health and Welfare";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Services";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Male";"Services";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Services";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Male";"Services";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Education";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Female";"Education";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Education";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Education";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Arts and Humanities";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Female";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Female";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Business, Administration and Law";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Female";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Female";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Information and Communication Technologies";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Female";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Female";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Health and Welfare";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Female";"Health and Welfare";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Health and Welfare";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Health and Welfare";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Services";"Number of Graduates (Persons)";..
"3";"NFQ Level 8";"Female";"Services";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Services";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 8";"Female";"Services";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Education";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Male";"Education";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Education";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Education";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Arts and Humanities";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Male";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Male";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Business, Administration and Law";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Male";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Male";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Information and Communication Technologies";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Male";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Male";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Health and Welfare";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Male";"Health and Welfare";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Health and Welfare";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Health and Welfare";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Services";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Male";"Services";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Services";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Male";"Services";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Education";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Female";"Education";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Education";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Education";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Arts and Humanities";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Female";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Female";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Business, Administration and Law";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Female";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Female";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Information and Communication Technologies";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Female";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Female";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Health and Welfare";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Female";"Health and Welfare";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Health and Welfare";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Health and Welfare";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Services";"Number of Graduates (Persons)";..
"3";"NFQ Level 9";"Female";"Services";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Services";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 9";"Female";"Services";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Education";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Male";"Education";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Education";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Education";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Arts and Humanities";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Male";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Male";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Business, Administration and Law";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Male";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Male";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Information and Communication Technologies";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Male";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Male";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Health and Welfare";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Male";"Health and Welfare";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Health and Welfare";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Health and Welfare";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Services";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Male";"Services";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Services";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Male";"Services";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Education";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Female";"Education";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Education";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Education";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Arts and Humanities";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Female";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Female";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Business, Administration and Law";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Female";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Female";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Information and Communication Technologies";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Female";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Female";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Health and Welfare";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Female";"Health and Welfare";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Health and Welfare";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Health and Welfare";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Services";"Number of Graduates (Persons)";..
"3";"NFQ Level 10";"Female";"Services";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Services";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 10";"Female";"Services";"P75 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Education";"Number of Graduates (Persons)";..
"5";"NFQ Level 6";"Male";"Education";"P25 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Education";"P50 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Education";"P75 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Arts and Humanities";"Number of Graduates (Persons)";..
"5";"NFQ Level 6";"Male";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";..
"5";"NFQ Level 6";"Male";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Business, Administration and Law";"Number of Graduates (Persons)";..
"5";"NFQ Level 6";"Male";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";..
"5";"NFQ Level 6";"Male";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Information and Communication Technologies";"Number of Graduates (Persons)";..
"5";"NFQ Level 6";"Male";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";..
"5";"NFQ Level 6";"Male";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";..
"5";"NFQ Level 6";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Health and Welfare";"Number of Graduates (Persons)";..
"5";"NFQ Level 6";"Male";"Health and Welfare";"P25 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Health and Welfare";"P50 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Health and Welfare";"P75 Earnings of Graduates (Euro)";..
"5";"NFQ Level 6";"Male";"Services";"Number of Graduates (Persons)";..
